BELE,0002FD30,"1750 - Elf - The Movie (U).gba","",
BSIX,000B6608,"1752 - Shrek 2 - Beg for Mercy (E).gba","",
BSME,000A3798,"1755 - Metal Slug Advance (U).gba","",
BSVE,00538EB0,"1756 - Smashing Drive (U).gba","",00538E44
BOCE,0148F560,"1757 - The Urbz - Sims in the City (E).gba","",
BZMP,00B1D414,"1758 - The Legend of Zelda - The Minish Cap (E).gba","",00B1D294
BF2D,00302D74,"1759 - The Fairly OddParents - Shadow Showdown (G).gba","",
BZIY,00080030,"1761 - Finding Nemo - The Continuing Adventures (E).gba","",0007FF94
B8CJ,01D48C50,"1764 - Kingdom Hearts - Chain of Memories (J).gba","",
AXVS,0045A924,"1765 - Pokemon Rubi (S).gba","",0045A8F4
AXPS,003E8144,"1766 - Pokemon Zafiro (S).gba","",
BDMJ,0004AC18,"1767 - Super Real Mahjong Dousoukai (J).gba","",00205258
BDLJ,000DA3DC,"1768 - Shin Megami Tensei - Devil Children Messiah Riser (J).gba","",
BLYE,00064D9C,"1769 - Lemony Snicket's A Series of Unfortunate Events (U).gba","",
BCCX,00216384,"1770 - Nicktoons - Freeze Frame Frenzy (E).gba","",002162F4
BICX,005F09F4,"1771 - Les Indestructibles (E).gba","",
BP9E,00041B78,"1774 - World Championship Poker (U).gba","",00041B48
BKHP,00080BCC,"1778 - Kill.Switch (E).gba","",0002B0CC
ADHP,0038B3C4,"1779 - Defender of the Crown (E).gba","",0038B364
BT2P,0071CAE0,"1780 - Teenage Mutant Ninja Turtles 2 - Battle Nexus (E).gba","",
BDVJ,00A9C324,"1782 - Dragon Ball - Advance Adventure (J).gba","",00D6CF0C
BRGE,0003B98C,"1783 - Yu Yu Hakusho - Tournament Tactics (U).gba","",0003B95C
BSMJ,000A3798,"1784 - Metal Slug Advance (J).gba","",
ACTY,000E9704,"1785 - Creatures (E).gba","",
BARP,00061FA4,"1787 - Moto GP & GT Advance 3 Double Pack (E).gba","",
BFJJ,00782708,"1788 - Frogger Kodaibunmei no Nazo (J).gba","",007826F8
BDZD,0042E334,"1790 - Disney Pixar Pack (G).gba","",
A9GE,00021D54,"1791 - Stadium Games (U).gba","",00021D18
BICD,005ED1F0,"1793 - Die Unglaublichen (G).gba","",
BASJ,0004603C,"1794 - Gakuen Alice - DokiDoki Fushigi Taiken (J).gba","",00046024
BZIJ,00085904,"1795 - Finding Nemo - Arata na Bouken (J).gba","",00085868
BLSP,00680D2C,"1797 - Disney's Lilo & Stitch 2 (E).gba","",00680CFC
BB2P,00095340,"1798 - Beyblade G-Revolution (E).gba","",00001D0C
BLYX,00064E58,"1799 - Lemony Snicket's A Series of Unfortunate Events (E).gba","",
BMVP,005E6F84,"1800 - Super Mario Ball (E).gba","",005E6F54
BGWJ,0003A74C,"1802 - Gameboy Wars Advance 1+2 (J).gba","",0003A6C8
BREJ,000946C0,"1803 - Yakusoku no Chi Riviera (J).gba","",
BFFE,008D3058,"1805 - Final Fantasy I & II - Dawn of Souls (U).gba","",
BICI,005ED7F0,"1806 - Gli Incredibili (I).gba","",
BJCJ,0022F2F4,"1809 - Moero Jaleco Collection (J).gba","",0022F2AC
BFFP,00974660,"1810 - Final Fantasy I & II - Dawn of Souls (E).gba","",
BP7J,0060E4CC,"1811 - Power Pro Kun Pocket 7 (J).gba","",0060E4BC
BOCJ,01353888,"1812 - The Urbz - Sims in the City (J).gba","",
BSFJ,0004BC6C,"1813 - Sylvania Family - Fashion Designer Ninaritai! (J).gba","",0004B9C8
B2SJ,0003E5B8,"1814 - Cinnamon - Yume no Daibouken (J).gba","",
BLPD,001365DC,"1815 - Disney's Girls Pack (G).gba","",
BDOE,0006BA74,"1818 - Dora the Explorer - Super Star Adventures (U).gba","",0006BA44
KYGJ,004A79D8,"1821 - Yoshi no Banyu Inryoku (J).gba","",004A7984
BDFP,004EC394,"1824 - SpongeBob SquarePants Gamepack 1 (E).gba","",004EC192
BSZX,0081FBC8,"1825 - SpongeBob SquarePants Gamepack 2 (E).gba","",0081FBB0
BR3P,00366C20,"1826 - R-Type III (E).gba","",
BLPF,0013668C,"1827 - Disney's Girls Pack (F).gba","",
B8CE,01D6F744,"1828 - Kingdom Hearts - Chain of Memories (U).gba","",
BFPJ,0003A8F0,"1829 - Futari ha Precure Arienaai Yume no Kuni ha Daimeikyuu (J).gba","",0003A8A8
BK5J,00076048,"1830 - Korokke Great Toki no Boukensha (J).gba","",
B3PJ,001416A8,"1831 - Pukupuku Tennen Kairanban Youkoso Illusion Land he (J).gba","",00141678
BRBJ,00155674,"1832 - Rockman EXE 5 - Team of Blues (J).gba","",001554F4
BITJ,006944C0,"1833 - Onmyou Taisenki Zeroshiki (J).gba","",00694484
BS8J,000DF730,"1834 - Spyro Advance - Wakuwaku Tomodachi Daisakusen (J).gba","",
BKJJ,0026B64C,"1835 - Keroro Gunsou Taiketsu! Keroro Cart de Arimasu!! (J).gba","",
BHDJ,005920BC,"1836 - Hello Idol Debut (J).gba","",00592098
BKDJ,0007050C,"1837 - Crash Bandicoot Advance - Wakuwaku Tomodachi Daisakusen (J).gba","",
BBSJ,001E0A70,"1838 - Boukyaku no Senritsu (J).gba","",001E09EC
BSMP,000A3798,"1840 - Metal Slug Advance (E).gba","",
BDUJ,0073FC44,"1842 - Duel Master 3 (J).gba","",0073FC08
BLIJ,00111920,"1843 - Little Patissier Cake no Oshiro (J).gba","",001118E4
BKVJ,000C4150,"1844 - Shingata Medarot - Kabuto Version (J).gba","",000C4120
BKUJ,000C4194,"1845 - Shingata Medarot - Kuwagata Version (J).gba","",000C4164
BWPJ,0007D4F8,"1846 - Wagamama Fairy Mirumo de Pon Nazo no Kagi to Shinjitsu no Tobira (J).gba","",0007D4C8
BJ3J,000555BC,"1847 - Zettai Zetsumei Dangerous Jiisan 3 Hateshinaki Mamonogatari (J).gba","",000555A4
BGJJ,008C322C,"1848 - Genseishin Justirisers - Souchaku Chikyuu no Senshitachi (J).gba","",008C3154
BGYJ,00E22D98,"1849 - Konjiki no Gashbell - Unare Yuujou no Zakeru 2 (J).gba","",00E22D50
B3TJ,00D3D5D0,"1855 - Tales of the World - Narikiri Dungeon 3 (J).gba","",
AJDP,00062CA0,"1856 - James Pond - Codename Robocod (E).gba","",00062C10
B2KJ,002BC3F0,"1858 - Kiss x Kiss Seirei Gakuen (J).gba","",002BC3C0
ATEE,00242CA4,"1860 - WTA Tour Tennis (U).gba","",00242C44
AFGE,00327330,"1861 - An American Tale - Fievel's Gold Rush (E).gba","",
BZME,00A11DBC,"1865 - The Legend of Zelda - The Minish Cap (U).gba","",00A11C3C
B8MJ,00145FD0,"1866 - Mario Party Advance (J).gba","",00145FD8
BLBX,00030A14,"1867 - Disney's Young Pack (E).gba","",00030A0C
BRXJ,0007CC40,"1868 - Vattroller X (J).gba","",0007CC04
AH9J,005DEA50,"1869 - Hobbit no Bouken (J).gba","",005DE9E4
BOVJ,001291CC,"1870 - Bouken-Ou Beet - Busters Road (J).gba","",00129154
BLYD,00064D9C,"1871 - Lemony Snicket's A Series of Unfortunate Events (G).gba","",
BADE,0005AF4C,"1872 - Disney's Aladdin (U).gba","",
BT3J,000803A0,"1873 - Tantei Jinguuji Saburou Shiroi Kage no Syoujyo (J).gba","",0008037C
B3QJ,0009A94C,"1874 - Sangokushi Koumeiden (J).gba","",0009A934
B3EJ,00083960,"1875 - Sangokushi Eiketsuden (J).gba","",00083948
BG8J,00033680,"1876 - Ganbare Dodge Fighters (J).gba","",00033644
A5UP,002A8E90,"1878 - Space Channel 5 - Ulala's Cosmic Attack (E).gba","",
B2RJ,003FA1AC,"1879 - Super Robot Wars Original Generation 2 (J).gba","",003FA17C
BBKP,005B642C,"1880 - Donkey Kong - King of Swing (E).gba","",005B7BE4
AR9P,003DB664,"1882 - Reign Of Fire (E).gba","",003DB628
B4WP,00155FD8,"1884 - MegaMan Battle Network 4 Red Sun (E).gba","",00155E58
BHLE,006A04A0,"1885 - Shaman King - Legacy of the Spirits - Soaring Hawk (U).gba","",006A0458
BWSE,006A0498,"1886 - Shaman King - Legacy of the Spirits - Sprinting Wolf (U).gba","",006A0450
AFHE,00378568,"1889 - Strike Force Hydra (U).gba","",00378538
B4BP,00155FEC,"1894 - MegaMan Battle Network 4 Blue Moon (E).gba","",00155E6C
ARUE,0036DDF8,"1896 - Robot Wars - Advanced Destruction (U).gba","",0036DDB0
BGCP,004A2038,"1897 - Advance Guardian Heroes (E).gba","",
BTAP,0061F3B8,"1900 - Astro Boy - Omega Factor (E).gba","",
BLVJ,00E38B7C,"1902 - Legendz - Sign of Nekuromu (J).gba","",00E38B28
BZFJ,00640040,"1905 - Zoids Saga Fuzors (J).gba","",0063FFD4
BICS,005ECFEC,"1906 - Los Increibles (S).gba","",
BZIX,00080018,"1907 - Finding Nemo - The Continuing Adventures (E).gba","",0007FF7C
A3QE,00064F5C,"1908 - A Sound of Thunder (U).gba","",
BAEE,00030318,"1909 - Ace Combat Advance (U).gba","",
AN6E,00155330,"1910 - Klonoa 2 - Dream Champ Tournament (U).gba","",001552DC
BRKJ,0015575C,"1914 - Rockman EXE 5 - Team of Colonel (J).gba","",001555DC
BDSP,000150A4,"1916 - Digimon Battle Spirit 2 (E).gba","",
AXVI,00457810,"1917 - Pokemon Rubino (I).gba","",004577E0
AXPI,003CE5E8,"1918 - Pokemon Zaffiro (I).gba","",
AIPP,0065EE94,"1919 - Silent Scope (E).gba","",0065EE4C
BSUI,00051300,"1921 - Shark Story (I).gba","",
BYYP,000236E8,"1923 - Yu Yu Hakusho - Spirit Detective (E).gba","",000236AC
A2YE,000A6AF8,"1928 - Top Gun - Combat Zones (U).gba","",000A6AC8
BMKJ,0004FC50,"1930 - Mezase Koushien (J).gba","",0004FC2C
AAWP,0006AEFC,"1931 - Contra Advance - The Alien Wars Ex (E).gba","",0006AECC
BDFE,004EC394,"1935 - SpongeBob SquarePants Gamepack 1 (U).gba","",004EC192
BCVE,0010CCD0,"1936 - Scooby-Doo Gamepack (U).gba","",
BK8J,0005AB2C,"1937 - Kappa no Kai-Kata - Katan Daibouken (J).gba","",0005AAFC
BMGP,002054CC,"1938 - Mario Golf - Advance Tour (E).gba","",
AQDS,00136904,"1939 - Disney Princesas (S).gba","",
BLDS,00136904,"1940 - Disney's Girls Pack 1 (S).gba","",
BDZS,0042E384,"1942 - Disney Pixar Pack (S).gba","",
BCYE,001083CC,"1943 - Backyard Baseball 2006 (U).gba","",0010839C
BRYE,004AEA18,"1944 - Rayman - Hoodlums' Revenge (U).gba","",
BILP,0046D550,"1945 - Bionicle - Maze of Shadows (E).gba","",0046D534
BT9X,0004C2E8,"1946 - Tak 2 - The Staff of Dreams (E).gba","",00007641
BPFP,000A0994,"1948 - Puyo Pop Fever (E).gba","",000A0958
B36J,008D3514,"1950 - Shin Sangoku Musou Advance (J).gba","",000B6E15
BNYJ,0007F3B0,"1951 - Nyan Nyan Nyanko no Nyan Collection (J).gba","",0007F374
B8ME,0014348C,"1952 - Mario Party Advance (U).gba","",00143494
BLWE,0004C6DC,"1953 - Lego Star Wars (U).gba","",
B9TJ,0002BA28,"1954 - Shark Tale (J).gba","",
BLDP,00136F6C,"1955 - Disney's Girls Pack (E).gba","",
BDZI,0042E384,"1956 - Disney Pixar Pack (I).gba","",
BR2E,0009599C,"1958 - Mr. Driller 2 (U).gba","",00095960
BO8K,003D9C30,"1960 - One Piece - Going Baseball Haejeok Yaku (K).gba","",003D9BF4
BDVK,00AB8DF4,"1961 - Dragon Ball - Advance Adventure (K).gba","",00D899DC
KYGP,00619658,"1967 - Yoshi's Universal Gravitation (E).gba","",00619604
BSVP,0053EC08,"1969 - Smashing Drive (E).gba","",0053EB9C
B4ZJ,0013BC00,"1971 - RockMan Zero 4 (J).gba","",0013BB58
BBRP,0002E5F4,"1972 - Disney's Brother Bear (E).gba","",0007C314
BG2J,00158314,"1973 - Kessakusen! Ganbare Goemon 1+2 (J).gba","",001582D8
BQAJ,00070750,"1974 - Meitantei Conan - Atasuki no Monument (J).gba","",00070714
BP8E,000383B0,"1975 - Pac-Man Pinball Advance (U).gba","",
BCUJ,00091F60,"1976 - Ochaken no Yumebouken (J).gba","",00091F24
BTRJ,000F4868,"1978 - The Tower SP (J).gba","",000F482C
AXPF,0045E094,"1979 - Pokemon Saphir (F).gba","",0045E064
AXVF,003EC238,"1980 - Pokemon Rubis (F).gba","",
AWXP,00199DD0,"1981 - ESPN Winter X-Games - Snowboarding 2 (E).gba","",
BICJ,005FD918,"1983 - Mr. Incredible (J).gba","",
AXVD,00463428,"1984 - Pokemon Rubin (G).gba","",004633F8
AXPD,00407888,"1985 - Pokemon Saphir (G).gba","",
BPEE,006B49F0,"1986 - Pokemon Emerald (U).gba","",006B49C0
B8CP,01DDF670,"1989 - Kingdom Hearts - Chain of Memories (E).gba","",
BR9J,000377D4,"1990 - Relaxuma na Mainichi (J).gba","",000377BC
BQBJ,000D3360,"1991 - Konchu Monster - Battle Master (J).gba","",000D3330
BQSJ,00099174,"1992 - Konchu Monster - Battle Master Stadium (J).gba","",00099144
BE3P,000F1308,"1993 - Star Wars Episode III - Revenge of the Sith (E).gba","",000B48D4
BE8E,00224470,"1997 - Fire Emblem - The Sacred Stones (U).gba","",
BE3E,000F12EC,"1998 - Star Wars Episode III - Revenge of the Sith (U).gba","",000B48A4
BDZP,0042E334,"1999 - Disney Pixar Pack (E).gba","",
RZWE,0018CC68,"2000 - Wario Ware Twisted! (U).gba","",0018CBF0
BKPJ,00119474,"2001 - Kawaii Pet Game Gallery 2 (J).gba","",00119450
B82J,0007A6E0,"2002 - Kawaii Koinu Wonderful (J).gba","",0007A6A4
BWXJ,0004DC44,"2003 - Wanko Mix Chiwanko World (J).gba","",0004DC14
BGZE,000BFDAC,"2004 - Madagascar (U).gba","",
A9TJ,001BFBA0,"2005 - Metal Max 2 Kai (J).gba","",
AXVE,004554A0,"2006 - Pokemon Ruby (E).gba","",00455470
BL5P,00087530,"2007 - Lego 2 in 1 - Bionicle and Knights Kingdom (E).gba","",
BBKJ,003DF4F8,"2008 - Bura Bura Donkey (J).gba","",003E0CB0
BWBD,001365DC,"2009 - 2 in 1 - Barenbruder & Disney Prinzessinen (G).gba","",
BCVP,0010CCD0,"2010 - Scooby-Doo Gamepack (E).gba","",
AXPE,00455500,"2011 - Pokemon Sapphire (E).gba","",004554D0
BWBS,00136904,"2012 - 2 in 1 - Hermano Oso & Disney Princesas (S).gba","",
U32P,00264758,"2013 - Boktai 2 - Solar Boy Django (E).gba","",
B8MP,00169598,"2014 - Mario Party Advance (E).gba","",001695A0
BRKP,00155BF4,"2015 - MegaMan Battle Network 5 - Team Colonel (E).gba","",00155A74
BRBP,00155B0C,"2016 - MegaMan Battle Network 5 - Team Protoman (E).gba","",0015598C
AOIP,002B1AA0,"2018 - Shrek - Reekin' Havoc (E).gba","",002B1A1C
BLYI,00064D9C,"2019 - Lemony Snicket - Una serie di sfortunati eventi (I).gba","",
AWQP,006E6A70,"2020 - Wings (E).gba","",006E6A28
BBGE,00071E08,"2021 - Batman Begins (U).gba","",
KYGE,004A5E94,"2022 - Yoshi Topsy-Turvy (U).gba","",004A5E40
BDVP,00BA480C,"2023 - Dragonball Advanced Adventure (E).gba","",00E7384C
BNGJ,00058A2C,"2024 - Mahou Sensei Negima! 1 Tokime - Magister Negi Magi (J).gba","",
B4RJ,00278FAC,"2026 - Shikakui Atama wo Marukusuru Advance - Kokugo Sansu Rika Shakai (J).gba","",00278F7C
B4KJ,00294140,"2028 - Shikakui Atama wo Marukusuru Advance - Kanji Keisan (J).gba","",00294110
B2AP,00406118,"2030 - 2 in 1 - Asterix and Obelix (E).gba","",003F94FC
BRKE,00155BF4,"2032 - Megaman Battle Network 5 - Team Colonel (U).gba","",00155A74
BK6J,0049D2BC,"2033 - Konchu Ouja - Mushiking (J).gba","",0049D28C
BKRJ,000D10C0,"2034 - Nonono Puzzle Chailien (J).gba","",000D103C
BRBE,00155B0C,"2035 - Megaman Battle Network 5 - Team Protoman (U).gba","",0015598C
BMQE,00122E1C,"2036 - Disney's Magical Quest 3 Starring Mickey and Donald (U).gba","",00122D98
BGZX,00090EE8,"2037 - Madagascar (E).gba","",000913C4
BREE,000967EC,"2039 - Riviera - The Promised Land (U).gba","",
BFCJ,000A682C,"2040 - Fantastic Children (J).gba","",000A67A8
BLPS,00136904,"2042 - 2 in 1 - El Rey Leon Y Disney Princesas (S).gba","",
AZWC,00355BAC,"2043 - Waliou Zhizao (C).gba","",003C06B8
BMXC,00090BEC,"2044 - Miteluode - Lingdian Renwu (C).gba","",00090BBC
BM2J,00105A38,"2045 - Momotarou Densetsu G - Gold Deck wo Tsukure! (J).gba","",001059FC
BWCE,00608B0C,"2046 - 2 in 1 - Golden Nugget Casino & Texas Hold'em Poker (U).gba","",00608ADC
BEJJ,0037E8E4,"2047 - Erementar Gerad (J).gba","",
BM9J,0008B1B0,"2048 - Marheaven - Knockin' on Heaven's Door (J).gba","",0008B144
BO5J,000E62BC,"2049 - Oshare Princess 5 (J).gba","",000E628C
BLWJ,0004C844,"2052 - Lego Star Wars (J).gba","",
B5AP,001AEF10,"2053 - 2 in 1 - Spyro - Season of Ice & Crash Bandicoot 2 - N-Tranced (E).gba","",
B52P,001793E4,"2054 - 2 in 1 - Spyro 2 - Season of Flame & Crash Nitro Kart (E).gba","",
B36E,00119CF4,"2055 - Dynasty Warriors Advance (U).gba","",
BBKE,003E3504,"2056 - DK - King of Swing (U).gba","",003E4CBC
BRSP,0041FC88,"2057 - 2 in 1 - SpongeBob Squarepants - Supersponge & Rugrats - Go Wild (E).gba","",0041FC70
BABJ,000605C8,"2058 - Aleck Bordon Adventure - Tower & Shaft Advance (J).gba","",0006052C
BCFE,000507FC,"2059 - Charlie and the Chocolate Factory (U).gba","",000507B4
BLEJ,000541AC,"2060 - Bleach Advance (J).gba","",
BLSJ,006780F0,"2062 - Disney's Lilo & Stitch (J).gba","",006780C0
BH6J,000D9EFC,"2063 - Haro no Puyo Puyo (J).gba","",000D9ECC
BCFP,000507FC,"2064 - Charlie and the Chocolate Factory (E).gba","",000507B4
APDP,0002922C,"2065 - The Pinball of the Dead (E).gba","",000291F0
BFGE,00144FF4,"2066 - Harvest Moon - More Friends of Mineral Town (U).gba","",
BFMJ,000828C8,"2067 - Futari wa Precure Max Heart - Maji Maji! Fight de IN Janai (J).gba","",00082868
BKEJ,008DBE94,"2068 - Konjiki no Gashbell!! The Card Battle for GBA (J).gba","",
U33J,0026456C,"2069 - Shin Bokura no Taiyou - Gyakushuu no Sabata (J).gba","",
BHFJ,001519A4,"2071 - Twin Series 4 - Hamu Hamu Monster EX & F Puzzle Hamusuta (J).gba","",00151974
BMWJ,000FFE98,"2072 - Twin Series 5 - Wanwan Meitantei EX & Manou no Kuni no Cake House (J).gba","",000FFE68
BWNJ,000ACB60,"2073 - Twin Series 6 - Wannyan Idol Gakuen & Koinu to Issho (J).gba","",000ACB3C
BMZP,00223544,"2076 - Zooo (E).gba","",002234F0
BT4E,0006FBC0,"2079 - Dragon Ball GT - Transformation (U).gba","",0006FB98
BKTP,001240EC,"2080 - Steel Empire (E).gba","",001240A4
BBJP,0086FCB8,"2082 - 2 in 1 - Spongebob Squarepants Battle for Bikini Bottom & Jimmy Neutron Boy Genius (E).gba","",0086FC64
BS7P,008B8880,"2083 - 2 in 1 - Shrek 2 & Shark Tale (E).gba","",
BGZP,000BFDAC,"2084 - Madagascar (E).gba","",
BQMJ,0008FD44,"2087 - 2 in 1 - Insect Monster & Suchai Labyrinth (J).gba","",0008FD14
B2PJ,0006E6A8,"2088 - 2 in 1 - Kisekae Wanko Ex & Puzzle Rainbow Magic 2 (J).gba","",0006E684
AHNP,00638930,"2089 - Spy Hunter (E).gba","",006388E8
BL3E,00583F10,"2091 - Lizzie McGuire 3 - Homecoming Havoc (U).gba","",00583EE0
B2OJ,000A35F4,"2092 - Pro Mahjong Tsuwamono Advance (J).gba","",000A35C4
AXDP,00C5CE48,"2094 - Mortal Kombat - Deadly Alliance (E).gba","",00C5CE0C
B6EE,0004C658,"2096 - Board Game Classics (U).gba","",00051DCC
AE3P,00037688,"2097 - Ed, Edd n Eddy - Jawbreakers! (E).gba","",00037670
BX3P,00E47F44,"2099 - 2 in 1 - Spider-Man & Spider-Man 2 (E).gba","",00E47CA4
BX4E,0085C21C,"2100 - Tony Hawk's Underground & Kelly Slater's Pro Surfer (U).gba","",008CC2D4
BP8P,00037F20,"2101 - Pac-Man Pinball Advance (E).gba","",
A2TP,000629BC,"2102 - Pinball Tycoon (E).gba","",0006298C
B9AJ,000E226C,"2103 - Kunio kun Nekketsu Collection 1 (J).gba","",000E223C
BX2E,003A64B0,"2104 - 2 in 1 - Spider-Man - Mysterio's Menace & X2 - Wolverine's Revenge (U).gba","",
BGZS,000C21A0,"2105 - Madagascar (S).gba","",
BGPJ,006D4E3C,"2107 - Ride Amdriver Shuggeki Battle Party (J).gba","",006D4E0C
BTDJ,00048AF4,"2108 - Poke Inu - Poket Dogs (J).gba","",00048AB8
B4WJ,00155E64,"2109 - RockMan EXE 4 - Tournament Red Sun (J).gba","",00155CE4
B68E,0001C5E4,"2111 - Marble Madness & Klax (U).gba","",0001C5B4
B6ZE,0013C81C,"2112 - Centipede, Breakout, Warlords (U).gba","",
B6BE,0009FB00,"2114 - Paperboy & Rampage (U).gba","",0009FAD0
BRLE,0026B5DC,"2118 - Rebelstar - Tactical Commmand (U).gba","",0026B5B8
BNCJ,00588984,"2119 - Tim Burton's The Nightmare Before Christmas - The Pumpkin King (J).gba","",00110A68
BMIJ,0004F4A0,"2120 - Wagamama Fairy Mirumo de Pon - Dokidoki Memorial Panic (J).gba","",0004F470
BX5P,00147988,"2121 - Rayman 10th Anniversary Compilation - Rayman Advance & Rayman 3 (E).gba","",00147958
B6EP,0004C5DC,"2122 - Board Game Classics (E).gba","",00029050
AJDE,00062CA0,"2123 - James Pond - Codename Robocod (U).gba","",00062C10
BTMJ,002062F8,"2126 - Mario Tennis Advance (J).gba","",
BZPJ,00034238,"2127 - Dr. Mario & Panel de Pon (J).gba","",000341D8
B4ZP,001388BC,"2129 - MegaMan Zero 4 (E).gba","",00138814
BYDP,00383ADC,"2130 - Yu-Gi-Oh! - Destiny Board Traveler (E).gba","",00383AA0
BPUS,001ACB14,"2133 - 2 in 1 - Scooby Doo & Scooby Doo 2 - Desastado (S).gba","",001ACA60
AP8P,000B83FC,"2135 - Scooby-Doo - The Motion Picture (E).gba","",0003FB0C
ASBJ,00041324,"2136 - Gyakuten Saiban Best Price (J).gba","",000412F4
BW2E,003E306C,"2137 - 2 in 1 - Cartoon Network - Block Party & Cartoon Network - Speedway (U).gba","",003E303C
BILE,0046DB80,"2140 - Bionicle - Maze of Shadows (U).gba","",0046DB64
B69E,002AF170,"2141 - Gauntlet & Rampart (U).gba","",
BX5E,00147918,"2144 - Rayman 10th Anniversary (U).gba","",001478E8
B6AE,000ADE58,"2146 - Spy Hunter & Super Sprint (U).gba","",000ADDC8
BUEE,0004AA40,"2150 - Danny Phantom - The Ultimate Enemy (U).gba","",0004A9B0
BHZE,0009C970,"2153 - 2 in 1 - Hot Wheels - Velocity X & Hot Wheels - World Race (U).gba","",
V49J,005008EC,"2154 - Screw Breaker - Goushin Dorirurero (J).gba","",
BBOE,000108F4,"2155 - The Berenstain Bears and the Spooky Old Tree (U).gba","",000108C4
BULE,00076720,"2156 - Ultimate Spider-Man (U).gba","",
BONE,0047E350,"2157 - Shonen Jump's - One Piece (U).gba","",0047E320
BF6E,001F9D38,"2158 - Fifa 06 (U).gba","",
BBXD,00981760,"2159 - Bibi Blocksberg - Der magische Hexenkreis (G).gba","",00949114
BFOE,002AD648,"2160 - The Fairly Odd Parents - Clash With The Anti-World (U).gba","",002AD60C
BGXJ,0022AFB0,"2164 - Gunstar Super Heroes (J).gba","",
B4ZE,0013890C,"2166 - MegaMan Zero 4 (U).gba","",00138864
BRRE,0004F920,"2167 - Bratz - Rock Angelz (U).gba","",0004F884
BNCE,005E4424,"2168 - Tim Burton's The Nightmare Before Christmas - The Pumpkin King (U).gba","",00110E98
BULX,001070F0,"2173 - Ultimate Spider-Man (E).gba","",
BPPJ,0051B708,"2178 - Pokemon Pinball - Ruby & Sapphire (J).gba","",0051B6D8
BGZI,000BA0B0,"2179 - Madagascar (I).gba","",
BCXE,00100CC8,"2181 - Kid's Cards (U).gba","",00100C74
B6ZP,00143D38,"2184 - Centipede, Breakout, Warlords (E).gba","",
BPED,00305F3C,"2185 - Pokemon Smaragd Edition (G).gba","",
B53P,0005F6F4,"2186 - 2 in 1 - Spyro - Fusion & Crash Bandicoot - Fusion (E).gba","",
BPEF,002FC13C,"2187 - Pokemon Version Emeraude (F).gba","",
BM7E,000A6844,"2189 - Madagascar - Operation Penguin (U).gba","",000A6840
BPES,006B6FA4,"2190 - Pokemon Edicion Esmeralda (S).gba","",006B6F74
B26E,0017D3EC,"2191 - World Poker Tour (U).gba","",
BQQE,00120A84,"2193 - Spongebob Squarepants - Lights, Camera, Pants (U).gba","",00088DB0
BH9E,00069C50,"2194 - Tony Hawk's American Sk8land (U).gba","",000FB39C
B6BP,000CD858,"2195 - Paperboy & Rampage (E).gba","",000CD828
BM7X,000EA2DC,"2198 - Madagascar - Operation Pingouins (E).gba","",
BHGE,0022BDD4,"2199 - Gunstar Super Heroes (U).gba","",
BCMJ,000EA360,"2200 - Frontier Stories (J).gba","",
B9BJ,000E226C,"2201 - Kunio Kun Nekketsu Collection 2 (J).gba","",000E223C
B46E,01FC1D7C,"2205 - The Sims 2 (U).gba","",
BPEI,0056DC98,"2207 - Pokemon - Versione Smeraldo (I).gba","",0056DBA0
BWTP,0072BBBC,"2208 - W.I.T.C.H. (E).gba","",0072BB8C
BNUE,003238CC,"2211 - Nicktoons Unite (U).gba","",0032389C
BZPP,00012BE4,"2213 - Dr. Mario & Puzzle League (E).gba","",00012B84
BE8P,0042FFB0,"2215 - Fire Emblem - The Sacred Stones (E).gba","",
B69P,0028F7F8,"2217 - Gauntlet & Rampart (E).gba","",
BW5P,000115A0,"2218 - 2 in 1 - Sonic Advance & Sonic Pinball Party (E).gba","",00011570
BHGP,0022C0C0,"2222 - Gunstar Future Heroes (E).gba","",
B4UE,007C44DC,"2224 - Shrek SuperSlam (U).gba","",
BW9P,00010C74,"2225 - 2 in 1 - Columns & Chu Chu Rocket (E).gba","",00010C44
B68P,0001C93C,"2226 - 2 in 1 - Marble Madness & Klax (E).gba","",0001C90C
BW6P,0001145C,"2227 - 2 in 1 - Sonic Pinball Party & Sonic Battle (E).gba","",0001142C
BW4P,00011748,"2228 - 2 in 1 - Sonic Advance & Sonic Battle (E).gba","",00011718
BLQP,005CD2C0,"2230 - 2 Games in 1 - Peter Pan - Return to Neverland + Lilo & Stitch 2 (E) (M6+M4).gba","",005CD290
BIBE,003F10BC,"2231 - The Bible Game (U).gba","",003F108C
BKQP,000B8DC4,"2233 - King Kong (E).gba","",000B8D94
BH9X,00094518,"2235 - Tony Hawk's American Sk8land (E).gba","",00125C94
B4UP,007E2B44,"2236 - Shrek SuperSlam (E).gba","",
BFOP,002BE1B4,"2238 - Fairly Oddparents - Clash with the Anti-World (E).gba","",002BE178
B24J,01DC66BC,"2239 - Pokemon Fushigi na Dungeon - Aka no Kyuujoutai (J).gba","",
BTMP,00256EB4,"2240 - Mario Power Tennis (E).gba","",
BETE,007086FC,"2241 - Atomic Betty (U).gba","",007086D8
B86E,001DC4E0,"2242 - Hello Kitty - Happy Party Pals (U).gba","",
B6AP,000B2A14,"2244 - 2 in 1 - Spy Hunter & Super Sprint (E).gba","",000B2984
B2WE,00FC83B0,"2245 - The Chronicles of Narnia - The Lion, The Witch and The Wardrobe (U).gba","",
